no,time,open,high,low,close,volume,ticker
57,2022-03-30,18190,18470,18130,18300,4154500,ACB
58,2022-03-31,18360,18640,18300,18550,5523400,ACB
59,2022-04-01,18550,18750,18520,18750,5865500,ACB
60,2022-04-04,18860,18920,18750,18800,4794400,ACB
61,2022-04-05,18750,18750,18500,18520,4508400,ACB
62,2022-04-06,18440,18690,18380,18640,4156600,ACB
63,2022-04-07,18750,19170,18660,18860,9648900,ACB
64,2022-04-08,18920,19080,18890,19000,8904400,ACB
65,2022-04-12,19000,19000,18720,18780,4923200,ACB
66,2022-04-13,18800,19000,18690,18890,5053900,ACB
67,2022-04-14,18890,19170,18860,18970,4900700,ACB
68,2022-04-15,18970,19080,18780,18830,5388100,ACB
69,2022-04-18,18800,18860,18410,18410,5946400,ACB
70,2022-04-19,18300,18410,17740,17770,5244400,ACB
71,2022-04-20,17790,18080,17770,17910,4490500,ACB
72,2022-04-21,17960,18240,17680,17680,5899800,ACB
73,2022-04-22,17790,18300,17790,18130,5188800,ACB
74,2022-04-25,18130,18220,17120,17120,8242600,ACB
75,2022-04-26,17120,17540,16840,17340,6106000,ACB
76,2022-04-27,17230,17510,17010,17340,2831800,ACB
77,2022-04-28,17180,17510,17180,17400,1503700,ACB
78,2022-04-29,17400,18360,17260,18360,4640900,ACB
79,2022-05-04,18100,18240,17820,17820,2060200,ACB
80,2022-05-05,18130,18130,17570,17790,3209000,ACB
81,2022-05-06,17510,17850,17320,17400,1920300,ACB
82,2022-05-09,17400,17400,16670,17180,5176200,ACB
83,2022-05-10,17010,17400,16780,17290,3850100,ACB
84,2022-05-11,17290,17740,17180,17740,2319300,ACB
85,2022-05-12,17230,17540,16560,16560,3128000,ACB
86,2022-05-13,16780,17010,15440,15440,6142600,ACB
87,2022-05-16,15520,16110,15440,15490,5137600,ACB
88,2022-05-17,15490,16480,15440,16420,2617900,ACB
89,2022-05-18,16670,16700,16170,16250,3521100,ACB
90,2022-05-19,15940,16280,15770,16050,1856400,ACB
91,2022-05-20,16050,16450,16050,16309,1936000,ACB
92,2022-05-23,16329,16450,15880,15970,1187500,ACB
93,2022-05-24,16170,16170,15800,16170,1574100,ACB
94,2022-05-25,16170,16840,16170,16840,3815600,ACB
95,2022-05-26,17060,17120,16840,17040,2690700,ACB
96,2022-05-27,17290,17850,17180,17850,4910800,ACB
97,2022-05-30,17960,17960,17680,17930,2244200,ACB
98,2022-05-31,17790,17850,17680,17710,2348500,ACB
99,2022-06-01,17850,17850,17460,17460,3523400,ACB
100,2022-06-02,17960,18210,17790,17790,3745600,ACB
101,2022-06-03,17890,17960,17470,17750,1409500,ACB
102,2022-06-06,17750,17930,17680,17750,1698800,ACB
103,2022-06-07,17750,17750,17050,17510,2255000,ACB
104,2022-06-08,17470,18030,17300,18030,4494800,ACB
105,2022-06-09,18100,18170,17580,18070,3388400,ACB
106,2022-06-10,17680,18100,17650,17680,2278300,ACB
107,2022-06-13,17540,17540,16700,16770,3830300,ACB
108,2022-06-14,16770,17160,16490,16910,2049600,ACB
109,2022-06-15,17160,17190,16210,16560,3633100,ACB
110,2022-06-16,16560,16910,16560,16910,1925600,ACB
111,2022-06-17,16490,16730,16030,16210,3160900,ACB
112,2022-06-20,16210,16490,16000,16070,3956000,ACB
113,2022-06-21,15790,16280,15790,16140,2676500,ACB
114,2022-06-22,16280,16770,16280,16660,2532000,ACB
115,2022-06-23,16420,16730,16170,16660,2140900,ACB
116,2022-06-24,16630,16840,16490,16700,1588100,ACB
117,2022-06-27,16700,16940,16590,16800,2447600,ACB
118,2022-06-28,16700,17400,16630,17190,2995800,ACB
119,2022-06-29,16980,17190,16840,16980,1960600,ACB
120,2022-06-30,17190,17190,16800,16840,2088400,ACB
121,2022-07-01,16730,16880,16490,16880,1851900,ACB
122,2022-07-04,17120,17190,16840,17020,1823900,ACB
123,2022-07-05,17160,17260,17020,17160,2991000,ACB
124,2022-07-06,17120,17190,16560,16980,2017800,ACB
125,2022-07-07,17050,17190,16910,16940,2496700,ACB
126,2022-07-08,16980,17120,16840,16840,2016000,ACB
127,2022-07-11,16730,16840,16490,16490,1634700,ACB
128,2022-07-12,16560,16840,16490,16840,728100,ACB
129,2022-07-13,16840,17120,16700,16840,2126200,ACB
130,2022-07-14,16700,16940,16700,16880,1429400,ACB
131,2022-07-15,17020,17160,16840,16840,2642300,ACB
132,2022-07-18,16910,16980,16770,16770,2425000,ACB
133,2022-07-19,16770,16800,16700,16770,1507000,ACB
134,2022-07-20,16910,17080,16770,17050,3039300,ACB
135,2022-07-21,17050,17470,16980,17300,4313000,ACB
136,2022-07-22,17300,17400,17080,17080,2039400,ACB
137,2022-07-25,16980,17120,16770,16880,1850700,ACB
138,2022-07-26,16840,17020,16840,16880,1484900,ACB
139,2022-07-27,16840,16980,16800,16980,890000,ACB
140,2022-07-28,17330,17330,17120,17160,3347500,ACB
141,2022-07-29,17230,17330,17160,17260,3817300,ACB
142,2022-08-01,17300,17540,17190,17540,4455500,ACB
143,2022-08-02,17540,17580,17330,17470,3391300,ACB
144,2022-08-03,17540,17580,17330,17510,6081900,ACB
145,2022-08-04,17540,17720,17470,17540,4390100,ACB
146,2022-08-05,17540,17540,17190,17440,3272800,ACB
147,2022-08-08,17400,17540,17300,17370,3202100,ACB
148,2022-08-09,17470,17540,17330,17510,3553300,ACB
149,2022-08-10,17510,17580,17370,17440,1987700,ACB
150,2022-08-11,17540,17610,17330,17370,3442200,ACB
151,2022-08-12,17330,17440,17260,17400,1460000,ACB
152,2022-08-15,17470,17650,17400,17510,3154600,ACB
153,2022-08-16,17470,17510,17300,17440,3234500,ACB
154,2022-08-17,17510,17540,17440,17510,3350600,ACB
155,2022-08-18,17510,17720,17400,17650,5981500,ACB
156,2022-08-19,17650,17650,17400,17440,1909000,ACB
157,2022-08-22,17400,17400,17260,17300,2239300,ACB
158,2022-08-23,17080,17400,16980,17400,2385000,ACB
159,2022-08-24,17330,17470,17300,17440,2704900,ACB
160,2022-08-25,17440,17540,17370,17540,3631800,ACB
161,2022-08-26,17610,17750,17370,17400,3878700,ACB
162,2022-08-29,17160,17330,17050,17230,3218300,ACB
163,2022-08-30,17260,17440,17230,17230,2016400,ACB
164,2022-08-31,17230,17370,17230,17300,1967000,ACB
165,2022-09-05,17230,17370,17160,17190,2307700,ACB
166,2022-09-06,17190,17330,17160,17300,2405200,ACB
167,2022-09-07,17190,17260,17050,17050,3214400,ACB
168,2022-09-08,17120,17160,16840,16840,2080700,ACB
169,2022-09-09,16980,16980,16660,16840,2227900,ACB
170,2022-09-12,16840,16980,16660,16660,1416163,ACB
171,2022-09-13,16770,16840,16560,16700,1469500,ACB
172,2022-09-14,16490,16560,16379,16490,2102100,ACB
173,2022-09-15,16560,16560,16450,16520,1585600,ACB
174,2022-09-16,16490,16560,16210,16239,2120100,ACB
175,2022-09-19,16239,16280,15930,16030,2558900,ACB
176,2022-09-20,16070,16100,15860,16070,1908000,ACB
177,2022-09-21,16030,16030,15860,15860,1292200,ACB
178,2022-09-22,15790,16000,15790,16000,1826800,ACB
179,2022-09-23,15890,16100,15860,15860,1465600,ACB
180,2022-09-26,15720,15790,15300,15580,4546500,ACB
181,2022-09-27,15580,15750,15510,15720,1468900,ACB
182,2022-09-28,15470,15610,15400,15440,2515887,ACB
183,2022-09-29,15540,15540,15370,15440,3857767,ACB
184,2022-09-30,15440,15750,15330,15580,4224536,ACB
185,2022-10-03,15470,15650,14940,15160,3661299,ACB
186,2022-10-04,15230,15400,14740,14740,3474571,ACB
187,2022-10-05,14800,15050,14590,14590,3258561,ACB
188,2022-10-06,14630,14880,14030,14030,2851382,ACB
189,2022-10-07,13720,13960,13050,13090,8488826,ACB
190,2022-10-10,12770,13400,12770,13120,6476351,ACB
191,2022-10-11,13120,13120,12240,12280,6437148,ACB
192,2022-10-12,12560,13120,12490,13120,3369758,ACB
193,2022-10-13,13120,14000,12980,14000,3904225,ACB
194,2022-10-14,14380,14660,14170,14630,3141938,ACB
195,2022-10-17,14240,14740,14210,14700,3758133,ACB
196,2022-10-18,14940,15090,14800,15020,2769943,ACB
197,2022-10-19,15160,15160,14740,14800,1447729,ACB
198,2022-10-20,14800,15090,14520,14980,4025173,ACB
199,2022-10-21,14980,14980,14210,14310,3387430,ACB
200,2022-10-24,14350,14380,13470,13680,2800249,ACB
201,2022-10-25,13820,14630,13440,14310,4929285,ACB
202,2022-10-26,14450,14660,14170,14490,2170486,ACB
203,2022-10-27,14520,15470,14380,15470,4850442,ACB
204,2022-10-28,15720,15820,15470,15650,3555046,ACB
205,2022-10-31,15680,15790,15190,15720,3749851,ACB
206,2022-11-01,15790,16140,15680,15750,3357810,ACB
207,2022-11-02,15720,15750,15300,15300,3540680,ACB
208,2022-11-03,15090,15440,14980,14980,3281353,ACB
209,2022-11-04,14980,15020,14000,14140,12618670,ACB
210,2022-11-07,14660,14740,14170,14490,4911998,ACB
211,2022-11-08,14450,15260,14140,14940,4069171,ACB
212,2022-11-09,15020,15230,14520,14560,3280774,ACB
213,2022-11-10,14490,14660,13680,14030,5466448,ACB
214,2022-11-11,14520,14880,14350,14590,4327549,ACB
215,2022-11-14,14380,14520,14000,14240,5259075,ACB
216,2022-11-15,14210,14350,13400,13400,6566069,ACB
217,2022-11-16,13260,14310,12560,14310,7401581,ACB
218,2022-11-17,14590,14980,14590,14770,4307090,ACB
219,2022-11-18,14590,15050,14450,14840,3539064,ACB
220,2022-11-21,14880,14880,14450,14450,2280525,ACB
221,2022-11-22,14310,14980,14280,14280,4429308,ACB
222,2022-11-23,14310,14700,14280,14490,2553956,ACB
223,2022-11-24,14450,14880,14310,14740,2308018,ACB
224,2022-11-25,15090,15090,14770,15090,2832003,ACB
225,2022-11-28,15160,15610,15120,15610,5245203,ACB
226,2022-11-29,15610,15610,15230,15540,3945669,ACB
227,2022-11-30,15610,15750,15300,15510,4121813,ACB
228,2022-12-01,15650,16030,15440,15790,6816917,ACB
229,2022-12-02,15790,16490,15540,16490,4796603,ACB
230,2022-12-05,16520,16840,16280,16560,4719103,ACB
231,2022-12-06,16560,16660,15650,15650,5161772,ACB
232,2022-12-07,15790,15790,15260,15650,3297157,ACB
233,2022-12-08,15750,16700,15510,15890,4799496,ACB
234,2022-12-09,15960,16280,15750,16170,3322163,ACB
235,2022-12-12,16170,16350,15790,15790,3184172,ACB
236,2022-12-13,15720,16170,15610,16170,2695070,ACB
237,2022-12-14,16210,16450,15960,16239,3294738,ACB
238,2022-12-15,16140,16490,16140,16280,4116001,ACB
239,2022-12-16,16140,16420,16030,16140,2221946,ACB
240,2022-12-19,16070,16309,15960,15960,3384971,ACB
241,2022-12-20,15960,16070,15580,15820,2569365,ACB
242,2022-12-21,15860,16140,15650,16000,1888423,ACB
243,2022-12-22,16140,16140,15960,16070,1959813,ACB
244,2022-12-23,16070,16070,15650,16070,1736555,ACB
245,2022-12-26,16070,16070,15510,15510,1779728,ACB
246,2022-12-27,15510,15860,15440,15510,2041994,ACB
247,2022-12-28,15510,15750,15400,15440,1827577,ACB
248,2022-12-29,15440,15720,15300,15440,1810363,ACB
249,2022-12-30,15440,15580,15300,15370,1340931,ACB
