no,time,open,high,low,close,volume,ticker
106,2024-06-11,24400,24450,24100,24150,9213280,ACB
107,2024-06-12,24150,24550,23900,24550,10400953,ACB
108,2024-06-13,24550,24900,24400,24800,11727801,ACB
109,2024-06-14,24700,24900,24600,24600,11049165,ACB
110,2024-06-17,24600,24600,24250,24550,6375848,ACB
111,2024-06-18,24700,24700,24400,24550,5729760,ACB
112,2024-06-19,24550,24700,24250,24650,7618993,ACB
113,2024-06-20,24550,24850,24400,24800,10178313,ACB
114,2024-06-21,24850,24850,24500,24550,5126289,ACB
115,2024-06-24,24600,24600,23900,24100,14225312,ACB
116,2024-06-25,24000,24200,23900,24050,6708386,ACB
117,2024-06-26,24000,24100,23600,24100,10145262,ACB
118,2024-06-27,24000,24100,23800,23950,4904878,ACB
119,2024-06-28,23800,24000,23750,23800,5755042,ACB
120,2024-07-01,23800,23850,23600,23800,3938961,ACB
121,2024-07-02,23800,24100,23700,24050,5701649,ACB
122,2024-07-03,24150,24400,23950,24250,5854818,ACB
123,2024-07-04,24300,24350,23950,24150,6394551,ACB
124,2024-07-05,24150,24300,24000,24300,6357111,ACB
125,2024-07-08,24300,24350,24100,24250,4959392,ACB
126,2024-07-09,24150,24400,24050,24300,8004908,ACB
127,2024-07-10,24500,24500,24250,24250,6484698,ACB
128,2024-07-11,24350,24350,24150,24150,5001133,ACB
129,2024-07-12,24100,24150,23800,24000,7160694,ACB
130,2024-07-15,24000,24050,23900,23950,4490958,ACB
131,2024-07-16,24000,24300,23950,24100,7002765,ACB
132,2024-07-17,24300,25200,24200,24500,28924392,ACB
133,2024-07-18,24500,25100,24500,24800,10670220,ACB
134,2024-07-19,24800,25300,24650,25100,17087130,ACB
135,2024-07-22,25100,25200,24650,24750,15163392,ACB
136,2024-07-23,24800,24900,24000,24000,15116634,ACB
137,2024-07-24,24000,24400,23800,24200,12261810,ACB
138,2024-07-25,24150,24150,23800,24050,7164193,ACB
139,2024-07-26,24100,24150,24000,24100,3453662,ACB
140,2024-07-29,24300,24300,24050,24150,4109383,ACB
141,2024-07-30,24000,24150,23950,24150,5494866,ACB
142,2024-07-31,24200,24550,24100,24550,8556266,ACB
143,2024-08-01,24500,24600,23950,23950,9183311,ACB
144,2024-08-02,23900,24000,23650,23950,13718492,ACB
145,2024-08-05,23600,23850,23150,23200,20100624,ACB
146,2024-08-06,23500,23650,23250,23500,8029731,ACB
147,2024-08-07,23600,23600,23300,23400,4407675,ACB
148,2024-08-08,23250,23500,23250,23250,3655058,ACB
149,2024-08-09,23400,23600,23300,23600,3012436,ACB
150,2024-08-12,23600,23800,23300,23800,4203077,ACB
151,2024-08-13,23550,23800,23500,23600,2854856,ACB
152,2024-08-14,23700,23800,23550,23550,3321023,ACB
153,2024-08-15,23550,23600,23450,23500,2660430,ACB
154,2024-08-16,23500,24000,23500,24000,6524010,ACB
155,2024-08-19,24000,24150,23950,24050,3843540,ACB
156,2024-08-20,24050,24300,24000,24100,5422431,ACB
157,2024-08-21,24050,24400,24050,24400,6563393,ACB
158,2024-08-22,24500,24550,24300,24400,6795952,ACB
159,2024-08-23,24400,24500,24250,24450,3899558,ACB
160,2024-08-26,24550,24550,24400,24450,4928433,ACB
161,2024-08-27,24450,24500,24400,24450,4159515,ACB
162,2024-08-28,24500,24550,24400,24500,5228038,ACB
163,2024-08-29,24550,24900,24550,24650,8594985,ACB
164,2024-08-30,24650,24800,24650,24800,4489249,ACB
165,2024-09-04,24500,24700,24450,24650,5639763,ACB
166,2024-09-05,24650,24700,24450,24500,3540918,ACB
167,2024-09-06,24500,24600,24450,24600,5008937,ACB
168,2024-09-09,24550,24600,24300,24450,4691162,ACB
169,2024-09-10,24450,24550,24100,24250,6138609,ACB
170,2024-09-11,24150,24250,24100,24150,3589050,ACB
171,2024-09-12,24250,24500,24200,24450,2621199,ACB
172,2024-09-13,24400,24450,24250,24400,2374108,ACB
173,2024-09-16,24400,24550,24150,24150,3717063,ACB
174,2024-09-17,24150,24500,24100,24500,4081633,ACB
175,2024-09-18,24500,24750,24350,24650,8725286,ACB
176,2024-09-19,24750,24850,24600,24800,5224618,ACB
177,2024-09-20,24900,25800,24900,25650,34336295,ACB
178,2024-09-23,25700,26000,25600,25650,8585132,ACB
179,2024-09-24,25650,25800,25400,25800,12786286,ACB
180,2024-09-25,26000,26200,25800,26200,23028936,ACB
181,2024-09-26,26300,26350,26000,26000,18186603,ACB
182,2024-09-27,26000,26400,25900,25900,10816416,ACB
183,2024-09-30,25700,25950,25700,25750,8463727,ACB
184,2024-10-01,25750,26150,25750,25750,10417047,ACB
185,2024-10-02,25700,26100,25600,25800,10118989,ACB
186,2024-10-03,25950,26300,25700,25700,14808112,ACB
187,2024-10-04,25700,25750,25400,25400,8670214,ACB
188,2024-10-07,25500,25700,25350,25450,6775964,ACB
189,2024-10-08,25500,25650,25350,25500,6528035,ACB
190,2024-10-09,25600,26250,25550,26250,20014266,ACB
191,2024-10-10,26400,26500,26050,26200,9087762,ACB
192,2024-10-11,26100,26150,25900,26100,6565661,ACB
193,2024-10-14,26150,26250,25950,25950,9033561,ACB
194,2024-10-15,25950,26200,25800,25850,7115715,ACB
195,2024-10-16,25750,25850,25600,25750,5401467,ACB
196,2024-10-17,25900,26150,25750,26150,9200056,ACB
197,2024-10-18,26250,26500,25950,26100,11497656,ACB
198,2024-10-21,26000,26100,25800,25800,5537752,ACB
199,2024-10-22,25800,25850,25400,25400,12123912,ACB
200,2024-10-23,25400,25550,25150,25400,7707474,ACB
201,2024-10-24,25400,25450,25000,25000,8933983,ACB
202,2024-10-25,25000,25100,24850,24900,9226582,ACB
203,2024-10-28,24900,25150,24750,25150,5000754,ACB
204,2024-10-29,25300,25300,25100,25200,4181333,ACB
205,2024-10-30,25200,25250,24950,25100,3876354,ACB
206,2024-10-31,25100,25450,25050,25400,5077809,ACB
207,2024-11-01,25300,25400,24900,24900,7860339,ACB
208,2024-11-04,25000,25050,24650,24750,9123996,ACB
209,2024-11-05,24800,24900,24750,24750,3068254,ACB
210,2024-11-06,24900,25200,24800,25100,6246056,ACB
211,2024-11-07,25200,25300,24900,25100,4846687,ACB
212,2024-11-08,25100,25200,24750,24900,8226830,ACB
213,2024-11-11,24900,25000,24650,24850,6748424,ACB
214,2024-11-12,24800,24950,24650,24850,4147541,ACB
215,2024-11-13,24800,24900,24600,24900,6394310,ACB
216,2024-11-14,24650,24850,24550,24550,5798457,ACB
217,2024-11-15,24550,24600,24300,24400,9284110,ACB
218,2024-11-18,24400,24600,24100,24500,8112732,ACB
219,2024-11-19,24500,24550,24300,24300,5787839,ACB
220,2024-11-20,24200,24550,24150,24500,6242481,ACB
221,2024-11-21,24500,24850,24250,24850,7585401,ACB
222,2024-11-22,24850,24950,24650,24950,5698260,ACB
223,2024-11-25,24950,25000,24800,24900,4112332,ACB
224,2024-11-26,24900,25100,24850,25000,3562709,ACB
225,2024-11-27,24950,25200,24950,25050,2748008,ACB
226,2024-11-28,25150,25200,24950,25150,4596147,ACB
227,2024-11-29,25150,25200,25000,25200,3883425,ACB
228,2024-12-02,25250,25350,25050,25150,2490927,ACB
229,2024-12-03,25200,25200,24950,25000,6131057,ACB
230,2024-12-04,24950,25050,24850,25050,4619546,ACB
231,2024-12-05,25000,25700,24950,25700,8272544,ACB
232,2024-12-06,25500,25750,25500,25650,6054365,ACB
233,2024-12-09,25600,25650,25350,25500,5418974,ACB
234,2024-12-10,25500,25500,25350,25350,3403008,ACB
235,2024-12-11,25350,25500,25200,25400,8832805,ACB
236,2024-12-12,25400,25500,25250,25300,5867353,ACB
237,2024-12-13,25300,25300,25100,25150,6044475,ACB
238,2024-12-16,25150,25250,25050,25150,5165719,ACB
239,2024-12-17,25250,25250,25050,25200,3331723,ACB
240,2024-12-18,25250,25250,25100,25150,3385137,ACB
241,2024-12-19,25050,25050,24700,24800,9720556,ACB
242,2024-12-20,24850,24900,24750,24800,4729595,ACB
243,2024-12-23,24850,24950,24800,24900,3469073,ACB
244,2024-12-24,24900,25000,24800,25000,3233697,ACB
245,2024-12-25,25000,25600,24950,25450,9518178,ACB
246,2024-12-26,25450,25550,25400,25550,5583577,ACB
247,2024-12-27,25600,25700,25500,25550,7694895,ACB
248,2024-12-30,25350,25650,25350,25400,5004572,ACB
249,2024-12-31,25400,25800,25350,25800,8844727,ACB
