no,time,open,high,low,close,volume,ticker
138,2020-07-21,8460,8500,8360,8500,2194410,ACB
139,2020-07-22,8500,8570,8360,8430,1726317,ACB
140,2020-07-23,8430,8430,8290,8360,1955757,ACB
141,2020-07-24,8390,8390,7770,8010,5532575,ACB
142,2020-07-27,7220,7910,7220,7530,6240477,ACB
143,2020-07-28,7530,7910,7430,7910,2598740,ACB
144,2020-07-29,7840,7880,7460,7670,4929532,ACB
145,2020-07-30,7500,7810,7500,7810,1914488,ACB
146,2020-07-31,7840,7840,7630,7770,2220749,ACB
147,2020-08-03,7630,8010,7630,8010,3044620,ACB
148,2020-08-04,8050,8260,8050,8189,2907562,ACB
149,2020-08-05,8260,8430,8189,8290,5472736,ACB
150,2020-08-06,8320,8320,8189,8220,1874899,ACB
151,2020-08-07,8260,8320,8119,8189,2150978,ACB
152,2020-08-10,8189,8320,8189,8220,2576760,ACB
153,2020-08-11,8290,8770,8260,8770,15333430,ACB
154,2020-08-12,8910,8950,8700,8770,6091725,ACB
155,2020-08-13,8770,8840,8740,8810,3803166,ACB
156,2020-08-14,8810,8810,8640,8740,6682494,ACB
157,2020-08-17,8740,8910,8700,8910,6222301,ACB
158,2020-08-18,8980,9020,8840,8840,4710796,ACB
159,2020-08-19,8880,8910,8770,8840,9263369,ACB
160,2020-08-20,9250,9520,8980,9340,19475136,ACB
161,2020-08-21,9340,9520,9250,9520,7392791,ACB
162,2020-08-24,9520,9650,9430,9430,6821518,ACB
163,2020-08-25,9430,9520,9340,9480,7801079,ACB
164,2020-08-26,9480,9560,9380,9520,6018699,ACB
165,2020-08-27,9520,9650,9480,9650,4863627,ACB
166,2020-08-28,9700,9790,9560,9610,6947593,ACB
167,2020-08-31,9610,9650,9480,9520,7008237,ACB
168,2020-09-01,9520,9560,9430,9480,7822064,ACB
169,2020-09-03,9480,9610,9430,9520,6080561,ACB
170,2020-09-04,9430,9520,9340,9480,4665691,ACB
171,2020-09-07,9480,9520,9340,9340,6067374,ACB
172,2020-09-08,9340,9380,9250,9250,12273484,ACB
173,2020-09-09,9250,9380,9120,9380,5021412,ACB
174,2020-09-10,9380,9520,9380,9380,3249267,ACB
175,2020-09-11,9380,9430,9300,9340,2350091,ACB
176,2020-09-14,9340,9560,9340,9520,5275848,ACB
177,2020-09-15,9520,9610,9480,9560,4632880,ACB
178,2020-09-16,9520,9560,9480,9520,2194115,ACB
179,2020-09-17,9560,9790,9480,9650,12323866,ACB
180,2020-09-18,9650,9740,9610,9740,3280690,ACB
181,2020-09-21,9790,10010,9700,9880,7244851,ACB
182,2020-09-22,9880,10010,9740,10010,8818518,ACB
183,2020-09-23,10010,10240,10010,10100,6511427,ACB
184,2020-09-24,10060,10150,9880,9970,5599785,ACB
185,2020-09-25,9970,10060,9830,9970,6416344,ACB
186,2020-09-28,9970,10240,9970,10150,8207740,ACB
187,2020-09-29,10190,10240,10010,10060,5923046,ACB
188,2020-09-30,10060,10100,9970,10100,3624221,ACB
189,2020-10-01,10010,10240,9970,10100,6510267,ACB
190,2020-10-02,10060,10550,10060,10330,23518516,ACB
191,2020-10-05,10330,10600,10280,10600,12875000,ACB
192,2020-10-06,10600,10870,10600,10780,10965000,ACB
193,2020-10-07,10780,10820,10460,10510,17681800,ACB
194,2020-10-08,10420,10640,10330,10420,13890500,ACB
195,2020-10-09,10420,10690,10370,10550,8717300,ACB
